gongitsune-by-nankichi-niimi-00105|い 」 ごん は 、 その 、 いせい の いい 声 の する 方 へ 走っ て いき まし た 。|i _ g o N _ w a , s o n o , i s e: _ n o _ i: _ k o e _ n o _ s u r u _ h o: _ e _ h a sh i q _ t e _ i k i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00106|と 、 やす け の おかみ さん が 、 裏戸 口 から 、|t o , y a s u _ k e _ n o _ o k a m i _ s a N _ g a , u r a d o _ k u ch i _ k a r a ,
gongitsune-by-nankichi-niimi-00107|「 いわし を お くれ 。 」 と 言い まし た 。 いわし うり は 、 いわし の かご を つん だ 車 を 、 道ばた に おい て 、|i w a sh i _ o _ o _ k u r e . t o _ i: _ m a sh i _ t a . i w a sh i _ u r i _ w a , i w a sh i _ n o _ k a g o _ o _ ts u N _ d a _ k u r u m a _ o , m i ch i b a t a _ n i _ o i _ t e ,
gongitsune-by-nankichi-niimi-00108|ぴかぴか 光る いわし を 両手 で つかん で 、 弥助 の 家 の 中 へ もっ て はいり まし た 。 ごん は その すきま に 、|p i k a p i k a _ h i k a r u _ i w a sh i _ o _ ry o: t e _ d e _ ts u k a N _ d e , y a s u k e _ n o _ i e _ n o _ n a k a _ e _ m o q _ t e _ h a i r i _ m a sh i _ t a . g o N _ w a _ s o n o _ s u k i m a _ n i ,
gongitsune-by-nankichi-niimi-00109|かご の 中 から 、 五 、 六 ぴき の いわし を つかみ出し て 、 もと 来 た 方 へ かけだし まし た 。|k a g o _ n o _ n a k a _ k a r a , g o , r o k u _ p i k i _ n o _ i w a sh i _ o _ ts u k a m i d a sh i _ t e , m o t o _ k i _ t a _ h o: _ e _ k a k e d a sh i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00110|そして 、 兵十 の 家 の 裏口 から 、|s o sh i t e , h e: j u: _ n o _ i e _ n o _ u r a g u ch i _ k a r a ,
gongitsune-by-nankichi-niimi-00111|家 の 中 へ いわし を 投げこん で 、 穴 へ むかっ て かけもどり まし た 。|i e _ n o _ n a k a _ e _ i w a sh i _ o _ n a g e k o N _ d e , a n a _ e _ m u k a q _ t e _ k a k e m o d o r i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00112|途中 の 坂 の 上 で ふりかえっ て 見 ます と 、 兵十 が まだ 、|t o ch u: _ n o _ s a k a _ n o _ u e _ d e _ f u r i k a e q _ t e _ m i _ m a s u _ t o , h e: j u: _ g a _ m a d a ,
gongitsune-by-nankichi-niimi-00113|井戸 の ところ で 麦 を とい で いる の が 小さく 見え まし た 。 ごん は 、|i d o _ n o _ t o k o r o _ d e _ m u g i _ o _ t o i _ d e _ i r u _ n o _ g a _ ch i: s a k u _ m i e _ m a sh i _ t a . g o N _ w a ,
gongitsune-by-nankichi-niimi-00114|うなぎ の つぐない に 、 まず 一 つ 、 いい こと を し た と 思い まし た 。|u n a g i _ n o _ ts u g u n a i _ n i , m a z u _ h i t o _ ts u , i: _ k o t o _ o _ sh i _ t a _ t o _ o m o i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00115|つぎ の 日 に は 、 ごん は 山 で くり を どっさり ひろっ て 、|ts u g i _ n o _ h i _ n i _ w a , g o N _ w a _ y a m a _ d e _ k u r i _ o _ d o q s a r i _ h i r o q _ t e ,
gongitsune-by-nankichi-niimi-00116|それ を かかえ て 、 兵十 の 家 へ いき まし た 。 裏口 から のぞい て 見 ます と 、|s o r e _ o _ k a k a e _ t e , h e: j u: _ n o _ i e _ e _ i k i _ m a sh i _ t a . u r a g u ch i _ k a r a _ n o z o i _ t e _ m i _ m a s u _ t o ,
gongitsune-by-nankichi-niimi-00117|兵十 は 、 ひるめし を たべ かけ て 、 ちゃわん を もっ た まま 、 ぼんやり と 考えこん で い まし た 。|h e: j u: _ w a , h i r u m e sh i _ o _ t a b e _ k a k e _ t e , ch a w a N _ o _ m o q _ t a _ m a m a , b o N y a r i _ t o _ k a N g a e k o N _ d e _ i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00118|へん な こと に は 兵十 の ほっぺた に 、 かすり傷 が つい て い ます 。|h e N _ n a _ k o t o _ n i _ w a _ h e: j u: _ n o _ h o q p e t a _ n i , k a s u r i k i z u _ g a _ ts u i _ t e _ i _ m a s u .
gongitsune-by-nankichi-niimi-00119|どう し た ん だろう と 、 ごん が 思っ て い ます と 、 兵十 が ひとりごと を いい まし た 。|d o: _ sh i _ t a _ N _ d a r o: _ t o , g o N _ g a _ o m o q _ t e _ i _ m a s u _ t o , h e: j u: _ g a _ h i t o r i g o t o _ o _ i: _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00120|「 一 たい だれ が 、 いわし なんか を おれ の 家 へ ほうりこん で いっ た ん だろう 。 おかげ で おれ は 、 ぬ す びと と 思わ れ て 、|i ch i _ t a i _ d a r e _ g a , i w a sh i _ n a N k a _ o _ o r e _ n o _ i e _ e _ h o: r i k o N _ d e _ i q _ t a _ N _ d a r o: . o k a g e _ d e _ o r e _ w a , n u _ s u _ b i t o _ t o _ o m o w a _ r e _ t e ,
gongitsune-by-nankichi-niimi-00121|ごん は 、 これ は しまっ た と 思い まし た 。 かわいそう に 兵十 は 、|g o N _ w a , k o r e _ w a _ sh i m a q _ t a _ t o _ o m o i _ m a sh i _ t a . k a w a i s o: _ n i _ h e: j u: _ w a ,
gongitsune-by-nankichi-niimi-00122|いわし屋 に ぶんなぐら れ て 、 あんな 傷 まで つけ られ た の か 。 ごん は こう おもい ながら 、|i w a sh i y a _ n i _ b u N n a g u r a _ r e _ t e , a N n a _ k i z u _ m a d e _ ts u k e _ r a r e _ t a _ n o _ k a . g o N _ w a _ k o: _ o m o i _ n a g a r a ,
gongitsune-by-nankichi-niimi-00123|そっと 物置 の 方 へ まわっ て その 入口 に 、 栗 を おい て かえり まし た 。|s o q t o _ m o n o o k i _ n o _ h o: _ e _ m a w a q _ t e _ s o n o _ i r i g u ch i _ n i , k u r i _ o _ o i _ t e _ k a e r i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00124|つぎ の 日 も 、 その つぎ の 日 も ごん は 、 栗 を ひろっ て は 、 兵十 の 家 へ もっ て 来 て やり まし た 。|ts u g i _ n o _ h i _ m o , s o n o _ ts u g i _ n o _ h i _ m o _ g o N _ w a , k u r i _ o _ h i r o q _ t e _ w a , h e: j u: _ n o _ i e _ e _ m o q _ t e _ k i _ t e _ y a r i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00125|その つぎ の 日 に は 、 栗 ばかり で なく 、 まつたけ も 二、三 ぼん もっ て いき まし た 。|s o n o _ ts u g i _ n o _ h i _ n i _ w a , k u r i _ b a k a r i _ d e _ n a k u , m a ts u t a k e _ m o _ n i s a N _ b o N _ m o q _ t e _ i k i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00126|四 月 の いい 晩 でし た 。|y o N _ ts u k i _ n o _ i: _ b a N _ d e sh i _ t a .
gongitsune-by-nankichi-niimi-00127|ごん は 、 ぶらぶら あそび に 出かけ まし た 。|g o N _ w a , b u r a b u r a _ a s o b i _ n i _ d e k a k e _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00128|中山 さま の お 城 の 下 を 通っ て すこし いく と 、|n a k a y a m a _ s a m a _ n o _ o _ sh i r o _ n o _ sh i t a _ o _ t o: q _ t e _ s u k o sh i _ i k u _ t o ,
gongitsune-by-nankichi-niimi-00129|細い 道 の 向う から 、 だれ か 来る よう です 。 話声 が 聞え ます 。|h o s o i _ m i ch i _ n o _ m u k o: _ k a r a , d a r e _ k a _ k u r u _ y o: _ d e s u . w a s e: _ g a _ k i k o e _ m a s u .
gongitsune-by-nankichi-niimi-00130|チンチロリン 、 チンチロリン と 松虫 が 鳴い て い ます 。|ch i N ch i r o r i N , ch i N ch i r o r i N _ t o _ m a ts u m u sh i _ g a _ n a i _ t e _ i _ m a s u .
gongitsune-by-nankichi-niimi-00131|ごん は 、 道 の 片 がわ に かくれ て 、 じっと し て い まし た 。|g o N _ w a , m i ch i _ n o _ k a t a _ g a w a _ n i _ k a k u r e _ t e , j i q t o _ sh i _ t e _ i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00132|話声 は だんだん 近く なり まし た 。|w a s e: _ w a _ d a N d a N _ ch i k a k u _ n a r i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00133|それ は 、 兵十 と か すけ と いう お 百姓 でし た 。|s o r e _ w a , h e: j u: _ t o _ k a _ s u k e _ t o _ y u: _ o _ hy a k u sh o: _ d e sh i _ t a .
gongitsune-by-nankichi-niimi-00134|「 そうそう 、 なあ 加助 」 と 、 兵十 が いい まし た 。 「 ああん ？|s o: s o: , n a: _ k a s u k e _ t o , h e: j u: _ g a _ i: _ m a sh i _ t a . a: N ?
gongitsune-by-nankichi-niimi-00135|」 「 おれあ 、 このごろ 、 とても ふしぎ な こと が ある ん だ|o ry a , k o n o g o r o , t o t e m o _ f u sh i g i _ n a _ k o t o _ g a _ a r u _ N _ d a
gongitsune-by-nankichi-niimi-00136|」 「 何 が ？ 」 「 おっ 母 が 死ん で から は 、|n a N _ g a ? o q _ h a h a _ g a _ sh i N _ d e _ k a r a _ w a ,
gongitsune-by-nankichi-niimi-00137|だれ だ か 知ら ん が 、 おれ に 栗 や まつたけ なんか を 、|d a r e _ d a _ k a _ sh i r a _ N _ g a , o r e _ n i _ k u r i _ y a _ m a ts u t a k e _ n a N k a _ o ,
gongitsune-by-nankichi-niimi-00138|まいにち まいにち くれる ん だ よ 」 「 ふうん 、 だれ が ？ 」 「 それ が わから ん の だ よ 。|m a i n i ch i _ m a i n i ch i _ k u r e r u _ N _ d a _ y o _ f u: N , d a r e _ g a ? s o r e _ g a _ w a k a r a _ N _ n o _ d a _ y o .
gongitsune-by-nankichi-niimi-00139|おれ の 知ら ん うち に 、 おい て いく ん だ 」 ごん は 、 ふたり の あと を つけ て いき まし た 。|o r e _ n o _ sh i r a _ N _ u ch i _ n i , o i _ t e _ i k u _ N _ d a _ g o N _ w a , f u t a r i _ n o _ a t o _ o _ ts u k e _ t e _ i k i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00140|「 ほんと か い ？ 」 「 ほんと だ と も 。 うそ と 思う なら 、 あした 見 に こい よ 。|h o N t o _ k a _ i ? h o N t o _ d a _ t o _ m o . u s o _ t o _ o m o u _ n a r a , a sh i t a _ m i _ n i _ k o i _ y o .
gongitsune-by-nankichi-niimi-00141|」 それ なり 、 二人 は だまっ て 歩い て いき まし た 。 加助 が ひょい と 、 うしろ を 見 まし た 。|s o r e _ n a r i , f u t a r i _ w a _ d a m a q _ t e _ a r u i _ t e _ i k i _ m a sh i _ t a . k a s u k e _ g a _ hy o i _ t o , u sh i r o _ o _ m i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00142|ごん は びくっ と し て 、 小さく なっ て たちどまり まし た 。|g o N _ w a _ b i k u q _ t o _ sh i _ t e , ch i: s a k u _ n a q _ t e _ t a ch i d o m a r i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00143|加助 は 、 ごん に は 気 が つか ない で 、 その まま さっさと あるき まし た 。|k a s u k e _ w a , g o N _ n i _ w a _ k i _ g a _ ts u k a _ n a i _ d e , s o n o _ m a m a _ s a q s a t o _ a r u k i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00144|きち べえ と いう お 百姓 の 家 まで 来る と 、 二人 は そこ へ はいっ て いき まし た 。|k i ch i _ b e: _ t o _ y u: _ o _ hy a k u sh o: _ n o _ i e _ m a d e _ k u r u _ t o , f u t a r i _ w a _ s o k o _ e _ h a i q _ t e _ i k i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00145|ポンポン ポンポン と も くぎ ょ の 音 が し て い ます 。|p o N p o N _ p o N p o N _ t o _ m o _ k u g i _ y o _ n o _ o t o _ g a _ sh i _ t e _ i _ m a s u .
gongitsune-by-nankichi-niimi-00146|窓 の しょうじ に あかり が さし て い て 、 大きな ぼうず あたま が うつっ て 動い て い まし た 。|m a d o _ n o _ sh o: j i _ n i _ a k a r i _ g a _ s a sh i _ t e _ i _ t e , o: k i n a _ b o: z u _ a t a m a _ g a _ u ts u q _ t e _ u g o i _ t e _ i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00147|ごん は 、 「 お ねんぶつ が ある ん だ な 」 と 思い ながら|g o N _ w a , o _ n e N b u ts u _ g a _ a r u _ N _ d a _ n a _ t o _ o m o i _ n a g a r a
gongitsune-by-nankichi-niimi-00148|井戸 の そば に しゃがん で い まし た 。 しばらく する と 、 また 三 人 ほど 、|i d o _ n o _ s o b a _ n i _ sh a g a N _ d e _ i _ m a sh i _ t a . sh i b a r a k u _ s u r u _ t o , m a t a _ s a N _ n i N _ h o d o ,
gongitsune-by-nankichi-niimi-00149|人 が つれだっ て 吉兵衛 の 家 へ はいっ て いき まし た 。|h i t o _ g a _ ts u r e d a q _ t e _ k i ch i b e: _ n o _ i e _ e _ h a i q _ t e _ i k i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00150|お 経 を 読む 声 が きこえ て 来 まし た 。 章 おわり|o _ ky o: _ o _ y o m u _ k o e _ g a _ k i k o e _ t e _ k i _ m a sh i _ t a . sh o: _ o w a r i
gongitsune-by-nankichi-niimi-00151|ごん は 、 お ねんぶつ が すむ まで 、 井戸 の そば に しゃがん で い まし た 。|g o N _ w a , o _ n e N b u ts u _ g a _ s u m u _ m a d e , i d o _ n o _ s o b a _ n i _ sh a g a N _ d e _ i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00152|兵十 と 加助 は 、 また 一しょ に かえっ て いき ます 。|h e: j u: _ t o _ k a s u k e _ w a , m a t a _ i q sh o _ n i _ k a e q _ t e _ i k i _ m a s u .
gongitsune-by-nankichi-niimi-00153|ごん は 、 二人 の 話 を きこう と 思っ て 、 つい て いき まし た 。|g o N _ w a , f u t a r i _ n o _ h a n a sh i _ o _ k i k o: _ t o _ o m o q _ t e , ts u i _ t e _ i k i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00154|兵十 の かげ ぼうし を ふみ ふみ いき まし た 。|h e: j u: _ n o _ k a g e _ b o: sh i _ o _ f u m i _ f u m i _ i k i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00155|お 城 の 前 まで 来 た とき 、 加助 が 言い 出し まし た 。|o _ sh i r o _ n o _ m a e _ m a d e _ k i _ t a _ t o k i , k a s u k e _ g a _ i: _ d a sh i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00156|「 さっき の 話 は 、 きっと 、 そりゃあ 、 神 さま の しわざ だ ぞ 」 「 えっ ？|s a q k i _ n o _ h a n a sh i _ w a , k i q t o , s o ry a: , k a m i _ s a m a _ n o _ sh i w a z a _ d a _ z o _ e q ?
gongitsune-by-nankichi-niimi-00157|」 と 、 兵十 は びっくり し て 、 加助 の 顔 を 見 まし た 。|t o , h e: j u: _ w a _ b i q k u r i _ sh i _ t e , k a s u k e _ n o _ k a o _ o _ m i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00158|「 おれ は 、 あれ から ずっと 考え て い た が 、 どう|o r e _ w a , a r e _ k a r a _ z u q t o _ k a N g a e _ t e _ i _ t a _ g a , d o:
gongitsune-by-nankichi-niimi-00159|も 、 そりゃ 、 人間 じゃ ない 、 神 さま だ 、 神 さま が 、|m o , s o ry a , n i N g e N _ j a _ n a i , k a m i _ s a m a _ d a , k a m i _ s a m a _ g a ,
gongitsune-by-nankichi-niimi-00160|いろんな もの を めぐん で 下さる ん だ よ 」 「 そう か なあ 」 「 そう だ と も 。|i r o N n a _ m o n o _ o _ m e g u N _ d e _ k u d a s a r u _ N _ d a _ y o _ s o: _ k a _ n a: _ s o: _ d a _ t o _ m o .
gongitsune-by-nankichi-niimi-00161|だ から 、 まいにち 神 さま に お 礼 を 言う が いい よ|d a _ k a r a , m a i n i ch i _ k a m i _ s a m a _ n i _ o _ r e: _ o _ y u: _ g a _ i: _ y o
gongitsune-by-nankichi-niimi-00162|おれ が 、 栗 や 松たけ を 持っ て いっ て やる の に 、|o r e _ g a , k u r i _ y a _ m a ts u t a k e _ o _ m o q _ t e _ i q _ t e _ y a r u _ n o _ n i ,
gongitsune-by-nankichi-niimi-00163|その おれ に は お 礼 を いわ ない で 、 神 さま に お 礼 を いう ん じゃア 、|s o n o _ o r e _ n i _ w a _ o _ r e: _ o _ i w a _ n a i _ d e , k a m i _ s a m a _ n i _ o _ r e: _ o _ y u: _ N _ j a: ,
gongitsune-by-nankichi-niimi-00164|その あくる日 も ごん は 、 栗 を もっ て 、 兵十 の 家 へ 出かけ まし た 。|s o n o _ a k u r u h i _ m o _ g o N _ w a , k u r i _ o _ m o q _ t e , h e: j u: _ n o _ i e _ e _ d e k a k e _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00165|兵十 は 物置 で なわ を なっ て い まし た 。|h e: j u: _ w a _ m o n o o k i _ d e _ n a w a _ o _ n a q _ t e _ i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00166|それ で ごん は 家 の 裏口 から 、 こっそり 中 へ はいり まし た 。|s o r e _ d e _ g o N _ w a _ i e _ n o _ u r a g u ch i _ k a r a , k o q s o r i _ n a k a _ e _ h a i r i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00167|その とき 兵十 は 、 ふと 顔 を あげ まし た 。|s o n o _ t o k i _ h e: j u: _ w a , f u t o _ k a o _ o _ a g e _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00168|と 狐 が 家 の 中 へ はいっ た で は あり ませ ん か 。|t o _ k i ts u n e _ g a _ i e _ n o _ n a k a _ e _ h a i q _ t a _ d e _ w a _ a r i _ m a s e _ N _ k a .
gongitsune-by-nankichi-niimi-00169|こないだ うなぎ を ぬすみ やがっ た あの ごん 狐 め が 、|k o n a i d a _ u n a g i _ o _ n u s u m i _ y a g a q _ t a _ a n o _ g o N _ k i ts u n e _ m e _ g a ,
gongitsune-by-nankichi-niimi-00170|また いたずら を し に 来 た な 。 「 ようし 。 」 兵十 は 立ちあがっ て 、|m a t a _ i t a z u r a _ o _ sh i _ n i _ k i _ t a _ n a . y o: sh i . h e: j u: _ w a _ t a ch i a g a q _ t e ,
gongitsune-by-nankichi-niimi-00171|なや に かけ て ある ひ なわ じゅう を とっ て 、 火薬 を つめ まし た 。|n a y a _ n i _ k a k e _ t e _ a r u _ h i _ n a w a _ j u: _ o _ t o q _ t e , k a y a k u _ o _ ts u m e _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00172|そして 足音 を しのば せ て ちかよっ て 、|s o sh i t e _ a sh i o t o _ o _ sh i n o b a _ s e _ t e _ ch i k a y o q _ t e ,
gongitsune-by-nankichi-niimi-00173|兵十 は かけよっ て 来 まし た 。 家 の 中 を 見る と 、 どま に 栗 が 、|h e: j u: _ w a _ k a k e y o q _ t e _ k i _ m a sh i _ t a . i e _ n o _ n a k a _ o _ m i r u _ t o , d o m a _ n i _ k u r i _ g a ,
gongitsune-by-nankichi-niimi-00174|かため て おい て ある の が 目 に つき まし た 。 「 おや 」 と 兵十 は 、 びっくり し て ごん に 目 を 落し まし た 。|k a t a m e _ t e _ o i _ t e _ a r u _ n o _ g a _ m e _ n i _ ts u k i _ m a sh i _ t a . o y a _ t o _ h e: j u: _ w a , b i q k u r i _ sh i _ t e _ g o N _ n i _ m e _ o _ o t o sh i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00175|「 ごん 、 おまい だっ た の か 。 いつ も 栗 を くれ た の は|g o N , o m a i _ d a q _ t a _ n o _ k a . i ts u _ m o _ k u r i _ o _ k u r e _ t a _ n o _ w a
gongitsune-by-nankichi-niimi-00176|」 ごん は 、 ぐったり と 目 を つぶっ た まま 、 うなずき まし た 。|g o N _ w a , g u q t a r i _ t o _ m e _ o _ ts u b u q _ t a _ m a m a , u n a z u k i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00177|兵十 は 火縄 銃 を ばたり と 、 とり落し まし た 。|h e: j u: _ w a _ h i n a w a _ j u: _ o _ b a t a r i _ t o , t o r i o t o sh i _ m a sh i _ t a .
gongitsune-by-nankichi-niimi-00178|青い 煙 が 、 まだ つつ ぐち から 細く 出 て い まし た 。 章 おわり|a o i _ k e m u r i _ g a , m a d a _ ts u ts u _ g u ch i _ k a r a _ h o s o k u _ d e _ t e _ i _ m a sh i _ t a . sh o: _ o w a r i
caucasus-no-hagetaka-by-yoshio-toyoshima-00001|一 一 コーカサス に 、 一 匹 の 大きな はげたか が い まし た 。|i ch i _ i ch i _ k o: k a s a s u _ n i , i ch i _ h i k i _ n o _ o: k i n a _ h a g e t a k a _ g a _ i _ m a sh i _ t a .
caucasus-no-hagetaka-by-yoshio-toyoshima-00002|仲間 の 者 達 と 一緒 に 、 高い 山 の いただき に 住ん で 、|n a k a m a _ n o _ m o n o _ t a ch i _ t o _ i q sh o _ n i , t a k a i _ y a m a _ n o _ i t a d a k i _ n i _ s u N _ d e ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00003|小鳥 を 取っ て 食べ たり 、 ふもと の 方 へ 下り て き て 、|k o t o r i _ o _ t o q _ t e _ t a b e _ t a r i , f u m o t o _ n o _ h o: _ e _ o r i _ t e _ k i _ t e ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00004|死ん だけ もの の 肉 を あさっ たり し て い まし た が 、|sh i N _ d a k e _ m o n o _ n o _ n i k u _ o _ a s a q _ t a r i _ sh i _ t e _ i _ m a sh i _ t a _ g a ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00005|ある 時 ふと 、 ひょんな 考え を 起こし まし た 。|a r u _ t o k i _ f u t o , hy o N n a _ k a N g a e _ o _ o k o sh i _ m a sh i _ t a .
caucasus-no-hagetaka-by-yoshio-toyoshima-00006|「 自分 は 仲間 の 誰 より も 、 体 が 大きく 、 力 が 強く 、 知恵 も ある の で 、|j i b u N _ w a _ n a k a m a _ n o _ d a r e _ y o r i _ m o , k a r a d a _ g a _ o: k i k u , ch i k a r a _ g a _ ts u y o k u , ch i e _ m o _ a r u _ n o _ d e ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00007|みんな から 尊敬 さ れ て いる 。 そこ で 一 つ ふんぱつ し て 、|m i N n a _ k a r a _ s o N k e: _ s a _ r e _ t e _ i r u . s o k o _ d e _ h i t o _ ts u _ f u N p a ts u _ sh i _ t e ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00008|みんな より も 立派 な すまい を こしらえ て 、 王 様 ぜん と か ま え こん で い なく ちゃ なる まい|m i N n a _ y o r i _ m o _ r i q p a _ n a _ s u m a i _ o _ k o sh i r a e _ t e , o: _ s a m a _ z e N _ t o _ k a _ m a _ e _ k o N _ d e _ i _ n a k u _ ch a _ n a r u _ m a i
caucasus-no-hagetaka-by-yoshio-toyoshima-00009|」 そして 彼 は いろいろ 考え た 末 、 国 中 の 一番 高い 山 の 頂 に 、|s o sh i t e _ k a r e _ w a _ i r o i r o _ k a N g a e _ t a _ s u e , k u n i _ ch u: _ n o _ i ch i b a N _ t a k a i _ y a m a _ n o _ i t a d a k i _ n i ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00010|立派 な 岩屋 を 探し て 、 そこ に 住居 を 定めよう と し まし た 。|r i q p a _ n a _ i w a y a _ o _ s a g a sh i _ t e , s o k o _ n i _ j u: ky o _ o _ s a d a m e y o: _ t o _ sh i _ m a sh i _ t a .
caucasus-no-hagetaka-by-yoshio-toyoshima-00011|ところ が いよいよ と なる と 、 どれ が 国 中 で 一番 高い 山 か 、|t o k o r o _ g a _ i y o i y o _ t o _ n a r u _ t o , d o r e _ g a _ k u n i _ ch u: _ d e _ i ch i b a N _ t a k a i _ y a m a _ k a ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00012|さらに 見当 が つき ませ ん でし た 。 一番 高 そう な 山 の 上 に 立っ て 、 四方 を 見渡し ます と 、|s a r a n i _ k e N t o: _ g a _ ts u k i _ m a s e _ N _ d e sh i _ t a . i ch i b a N _ t a k a _ s o: _ n a _ y a m a _ n o _ u e _ n i _ t a q _ t e , sh i h o: _ o _ m i w a t a sh i _ m a s u _ t o ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00013|向こう の 山 の 方 が もっと 高 そう に 思わ れ ます し 、|m u k o: _ n o _ y a m a _ n o _ h o: _ g a _ m o q t o _ t a k a _ s o: _ n i _ o m o w a _ r e _ m a s u _ sh i ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00014|その 山 の 上 へ 飛ん で ゆく と 、 また 向こう に|s o n o _ y a m a _ n o _ u e _ e _ t o N _ d e _ y u k u _ t o , m a t a _ m u k o: _ n i
caucasus-no-hagetaka-by-yoshio-toyoshima-00015|もっと 高 そう な 山 が 見え ます 。 そして|m o q t o _ t a k a _ s o: _ n a _ y a m a _ g a _ m i e _ m a s u . s o sh i t e
caucasus-no-hagetaka-by-yoshio-toyoshima-00016|あちらこちら と 、 山 から 山 へ 飛び移っ てる うち に 、 体 が 疲れ て くる し 、|a ch i r a k o ch i r a _ t o , y a m a _ k a r a _ y a m a _ e _ t o b i u ts u q _ t e r u _ u ch i _ n i , k a r a d a _ g a _ ts u k a r e _ t e _ k u r u _ sh i ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00017|気持ち は いらいら し て くる し 、 どれ が 一番 高い 山 だ か さっぱり わから なく なり まし た 。|k i m o ch i _ w a _ i r a i r a _ sh i _ t e _ k u r u _ sh i , d o r e _ g a _ i ch i b a N _ t a k a i _ y a m a _ d a _ k a _ s a q p a r i _ w a k a r a _ n a k u _ n a r i _ m a sh i _ t a .
caucasus-no-hagetaka-by-yoshio-toyoshima-00018|「 こんな じゃ とても わかり っこ ない 。 誰 か に 聞か なく ちゃ だめ だ 。|k o N n a _ j a _ t o t e m o _ w a k a r i _ q k o _ n a i . d a r e _ k a _ n i _ k i k a _ n a k u _ ch a _ d a m e _ d a .
caucasus-no-hagetaka-by-yoshio-toyoshima-00019|そこ で 、 はげたか の こと なら おれ たち 禿鷹 が 一番 よく 知っ てる し 、|s o k o _ d e , h a g e t a k a _ n o _ k o t o _ n a r a _ o r e _ t a ch i _ h a g e t a k a _ g a _ i ch i b a N _ y o k u _ sh i q _ t e r u _ sh i ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00020|山 の こと なら 山 自身 が 一番 よく 知っ てる はず だ から|y a m a _ n o _ k o t o _ n a r a _ y a m a _ j i sh i N _ g a _ i ch i b a N _ y o k u _ sh i q _ t e r u _ h a z u _ d a _ k a r a
caucasus-no-hagetaka-by-yoshio-toyoshima-00021|… … 」 そう 思いつい て 彼 は 、 ある 山 の うえ に 飛ん で いっ て 、|s o: _ o m o i ts u i _ t e _ k a r e _ w a , a r u _ y a m a _ n o _ u e _ n i _ t o N _ d e _ i q _ t e ,
caucasus-no-hagetaka-by-yoshio-toyoshima-00022|大きな 岩 の 上 に とまっ て 、 山 の れい に たずね て み まし た 。|o: k i n a _ i w a _ n o _ u e _ n i _ t o m a q _ t e , y a m a _ n o _ r e: _ n i _ t a z u n e _ t e _ m i _ m a sh i _ t a .
caucasus-no-hagetaka-by-yoshio-toyoshima-00023|「 もしもし 、 ちょっと お たずね し ます が 、 国 中 で 一番 高い 山 は どの 山 でしょう か|m o sh i m o sh i , ch o q t o _ o _ t a z u n e _ sh i _ m a s u _ g a , k u n i _ ch u: _ d e _ i ch i b a N _ t a k a i _ y a m a _ w a _ d o n o _ y a m a _ d e sh o: _ k a
caucasus-no-hagetaka-by-yoshio-toyoshima-00024|」 する と 、 岩 の 中 の 方 から 大きな 声 が し まし た 。|s u r u _ t o , i w a _ n o _ n a k a _ n o _ h o: _ k a r a _ o: k i n a _ k o e _ g a _ sh i _ m a sh i _ t a .
